ano,co_entidade,nome_escola,co_municipio,municipio,tp_dependencia,qt_mat_fund_af,qt_mat_fund_af_int,dependencia,tem_af,tem_af_integral,prop_af_integral,ano_primeiro_af_integral_observado,tratada_no_ano,nunca_tratada_observada,ainda_nao_tratada_no_ano,coorte_entrada_observada
2015,32025700,EM ARREPENDIDO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025785,EM FORTALEZA,3200102,Afonso Cláudio,3,47,0,Municipal,True,False,0.0,2019.0,False,False,True,2019.0
2015,32025793,EM GUMERCINDO LACERDA,3200102,Afonso Cláudio,3,83,0,Municipal,True,False,0.0,,False,True,True,
2015,32025815,CMEI SEBASTIAO PEREIRA DE PAULA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025840,EM VARGEM GRANDE DA SEDE,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025858,EM AUGUSTA LAMAS DAVILA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025866,EM IDOLINO DA FONSECA LAMAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025874,EM JOSE CUPERTINO,3200102,Afonso Cláudio,3,301,0,Municipal,True,False,0.0,2016.0,False,False,True,2016.0
2015,32025882,EM SAO VICENTE DE PAULA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025904,EM HILDA CORREA LEMOS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32025920,EEEFM AFONSO CLAUDIO,3200102,Afonso Cláudio,2,203,38,Estadual,True,True,0.18719211822660098,2015.0,True,False,False,2015.0
2015,32026056,EM FAZENDA JULIO LITTIG,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32026307,CMEI O SABIDINHO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32026838,EM PATRIMONIO DOS GONCALVES,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32026927,EM DUAS PEDRAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027087,EM CABECEIRA DE SAO BENTO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027095,EM FAZENDA HENRIQUE ZAMBOM,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027117,EMUL MARFISA GIESTAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027150,EM SANTA TEREZINHA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027192,EMUL SEBASTIAO CLARO DIAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027206,EEEFM JOSE ROBERTO CHRISTO,3200102,Afonso Cláudio,2,89,22,Estadual,True,True,0.24719101123595505,2015.0,True,False,False,2015.0
2015,32027249,EM ALTO RIO DA COBRA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027311,EM GUSTAVO MEROTO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027320,EM MANOEL DE OLIVEIRA SOUZA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027389,CMEI JOVELINO AMBROZIM,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027443,EM ALTO GUANDU,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027451,EM ALTO TABATINGA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027460,EM FAZENDA SANTO ANTONIO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027508,EMUL CUSTODIO LOPES DA ROCHA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027540,EEEFM JOSE GIESTAS,3200102,Afonso Cláudio,2,93,20,Estadual,True,True,0.21505376344086022,2015.0,True,False,False,2015.0
2015,32027567,EEEFM MARIA DE ABREU ALVIM,3200102,Afonso Cláudio,2,169,25,Estadual,True,True,0.14792899408284024,2015.0,True,False,False,2015.0
2015,32027591,EM CORREGO SECO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027613,EM SAO LUIZ DE BOA SORTE,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027729,EM CORREGO FRANCISCO CORREA,3200102,Afonso Cláudio,3,123,0,Municipal,True,False,0.0,2017.0,False,False,True,2017.0
2015,32027753,EEEFM ELVIRA BARROS,3200102,Afonso Cláudio,2,96,0,Estadual,True,False,0.0,,False,True,True,
2015,32027770,EM AGUAS FORMOSAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027788,EM ALTO LAGOA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027796,EM ALTO SANTA JOANA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027818,EM FAZENDA CARLOS HACKBART,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027842,EMUL FAZENDA HENRIQUE BRANDEMBURG,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32027893,CMEI NESTOR PINTO DE AGUIAR,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32062044,EM VARGEDO,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32062214,CAEE MIGUEL GOMES - APAE,3200102,Afonso Cláudio,4,0,0,Privada,False,False,,,False,True,True,
2015,32062532,EM JOSE JORGE HADDAD,3200102,Afonso Cláudio,3,154,65,Municipal,True,True,0.42207792207792205,2015.0,True,False,False,2015.0
2015,32062575,EM ABRAHAO SALEME,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32069111,EM AGRICOLA,3200102,Afonso Cláudio,3,259,140,Municipal,True,True,0.5405405405405406,2015.0,True,False,False,2015.0
2015,32069308,CMEI JAIR GIESTAS,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32073550,CMEI SONHO MEU,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32076843,CMEI AMAURY GOMES,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32077327,CMEI ROSINELMA BATISTA MOREIRA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32077580,CMEI FAZENDA GUANDU,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32078579,EEEM SAO FRANCISCO,3200102,Afonso Cláudio,2,0,0,Estadual,False,False,,,False,True,True,
2015,32079427,CMEI ILMA HENRIQUES VIEIRA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32080727,EEEM MATA FRIA,3200102,Afonso Cláudio,2,0,0,Estadual,False,False,,,False,True,True,
2015,32081189,ASSOCIACAO PRO CASA DO MENINO,3200102,Afonso Cláudio,4,0,0,Privada,False,False,,,False,True,True,
2015,32121024,NUCLEO DE EDUCACAO INCLUSIVA,3200102,Afonso Cláudio,3,0,0,Municipal,False,False,,,False,True,True,
2015,32004966,EMEF BARRA DA JABUTICABA,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005032,EP MUL FAZENDA CORTELETTI,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005040,EP MUL FAZENDA PARAISO,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005067,CEIER DE AGUIA BRANCA,3200136,Águia Branca,2,142,142,Estadual,True,True,1.0,2015.0,True,False,False,2015.0
2015,32005075,EMCA FAZENDA LACERDA,3200136,Águia Branca,3,81,25,Municipal,True,True,0.30864197530864196,2015.0,True,False,False,2015.0
2015,32005091,EMEF PEDRA TORTA,3200136,Águia Branca,3,77,39,Municipal,True,True,0.5064935064935064,2015.0,True,False,False,2015.0
2015,32005105,EEEFM AGUIA BRANCA,3200136,Águia Branca,2,163,0,Estadual,True,False,0.0,2021.0,False,False,True,2021.0
2015,32005202,ESCOLA UNIDOCENTE CORREGO DAS FLORES,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005210,EU CORREGO DAS PEDRAS,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005229,EMEF CORREGO DO CAFE,3200136,Águia Branca,3,87,0,Municipal,True,False,0.0,,False,True,True,
2015,32005377,EU MUL LADISLAU MATUCHOCO,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005393,EU SANTA CRUZ,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32005431,PE MUL PEDACINHO DO CEU,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32064098,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL PE SERGIO BANZZA,3200136,Águia Branca,3,127,0,Municipal,True,False,0.0,2024.0,False,False,True,2024.0
2015,32064900,EMCA JOAO QUIUQUI,3200136,Águia Branca,3,25,23,Municipal,True,True,0.92,2015.0,True,False,False,2015.0
2015,32066260,CAEE BEM VIVER-PESTALOZZI,3200136,Águia Branca,4,0,0,Privada,False,False,,,False,True,True,
2015,32071590,CRECHE MUL URSINHOS CARINHOSOS,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32101813,CEMEI JOAO PAULO II,3200136,Águia Branca,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000014,EP CORREGO DA JACUTINGA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000022,EP FAZENDA JOAO NOHIA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000030,EP SAO SEBASTIAO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000049,EMPG JOAO ANTONIO MOREIRA,3200169,Água Doce do Norte,3,33,0,Municipal,True,False,0.0,,False,True,True,
2015,32000057,EEEFM SEBASTIAO COIMBRA ELIZEU,3200169,Água Doce do Norte,2,323,44,Estadual,True,True,0.13622291021671826,2015.0,True,False,False,2015.0
2015,32000073,EU ALTO SAO DOMINGOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000081,EU BARRA DA LAJINHA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000090,EU BOM JESUS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000103,EMUEF CORREGO DA PRATINHA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000111,EU CORREGO DO HAVAI I,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000120,EU CORREGO DOS MARCIANOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000138,EU CORREGO SAO DOMINGOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000146,EU DOS DOMINGOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000154,EU FAZENDA DOS DOMINGOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000162,EU FAZENDA DOS INACIOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000170,EU MUL AGRIPINO JOSE DE MORAES,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000189,EU MUL ALICE GONCALVES OLIVEIRA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000197,EU MUL CABECEIRA DE AGUA DOCE,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000200,EU MUL CORREGO CACHOEIRINHA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000219,EU MUL FAZENDA LIRIO NUNES,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000227,EU PEDRA BRANCA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000235,EU VEREADOR ALACY COSTA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000243,CRECHE MUL P ADEVANI MARIA BATISTA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000251,EP QUATRO ENCRUZILHADAS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000260,EP SAGRADA FAMILIA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000278,EMEIEF ADOLFO ROSA VIEIRA,3200169,Água Doce do Norte,3,99,0,Municipal,True,False,0.0,2017.0,False,False,True,2017.0
2015,32000286,EMEIEF SOARES DUTRA,3200169,Água Doce do Norte,3,41,35,Municipal,True,True,0.8536585365853658,2015.0,True,False,False,2015.0
2015,32000294,EMUEF CABECEIRA CORREGO DO GARFO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000308,EU CORREGO BEIJA FLOR,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000316,EU CORREGO DA CACHOEIRINHA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000324,EU CORREGO DO CAFE,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000332,EU FAZENDA BOA FE,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000340,EU MUL LINDOLFO DOS SANTOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000359,EU MUL MONTES CLAROS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000367,EU PLACA DO CORREGO BAIXO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000375,EU SANTA ROSA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000383,EU SAO JORGE,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000391,EU VISTA BELA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000405,EMPPG ANIZIO FILISBINO TEIXEIRA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000430,EMPEF CABECEIRA CORREGO AZUL,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000448,EP CAPELA DE SAO PEDRO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000456,EP MUL SANTO AGOSTINHO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000464,EMPEF PROF JOAO BATISTA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000480,EEEFM OLEGARIO MARTINS,3200169,Água Doce do Norte,2,77,23,Estadual,True,True,0.2987012987012987,2015.0,True,False,False,2015.0
2015,32000499,EEEFM DERMEVAL LEITE RIBEIRO,3200169,Água Doce do Norte,2,117,0,Estadual,True,False,0.0,2022.0,False,False,True,2022.0
2015,32000510,EMEIEF PROF MARIA VARGAS DA SILVA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000529,EMEIEF SANTA LUZIA DO AZUL,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000537,EU CARMEM MIRANDA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000545,EU CORREGO DOS ANGELICOS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000553,EU CORREGO SANTA ROSA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000561,EU MUL JUIZ DISTRITAL ONOFRE CALAIS,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000570,EU MUL PEDRA AZUL,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000588,EMEIEF JOSE MARQUES DA ROCHA,3200169,Água Doce do Norte,3,23,23,Municipal,True,True,1.0,2015.0,True,False,False,2015.0
2015,32000596,EMEIEF VILA NELITA,3200169,Água Doce do Norte,3,72,0,Municipal,True,False,0.0,,False,True,True,
2015,32000618,EMPPG SEBASTIAO C SOUZA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000626,EU BARRA BOM DESTINO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000634,EU MUL ANTONIO ROAS HUEBRA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000642,EU MUL CORREGO BOM DESTINO,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32000650,EU PROF MARIA VARGAS SILVA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32061498,EPPG MUL SEBASTIAO COIMBRA ELIZEU,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32061501,EU ANNA MARIA CARDOSO BOLZAN,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32067178,EU CORREGO DO HAVAI II,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32072821,EMPPG VILA NELITA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32072830,CAEE JARDIM SOCIAL - PESTALOZZI,3200169,Água Doce do Norte,4,0,0,Privada,False,False,,,False,True,True,
2015,32074301,PE MUL AGUA DOCE DO NORTE,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32075502,EMEIEF PROF NILSA ALVES FIGUEIRA,3200169,Água Doce do Norte,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045263,CEMEI FATINHA BARBOSA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045280,CEMEI TIO TEOTONIO BARBOSA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045298,CEMEI TEREZA FIOREZZI DE OLIVEIRA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045301,EMPEF ADALZISA TEIXEIRA SOBREIRA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045310,EMPEF SAO JOAO DO NORTE,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045328,EMEFTI LUCIANO ALVES DUARTE,3200201,Alegre,3,68,0,Municipal,True,False,0.0,,False,True,True,
2015,32045344,EEEF - PROFESSOR LELLIS,3200201,Alegre,2,0,0,Estadual,False,False,,,False,True,True,
2015,32045360,EEEFM - PROFESSOR PEDRO SIMAO,3200201,Alegre,2,225,38,Estadual,True,True,0.1688888888888889,2015.0,True,False,False,2015.0
2015,32045379,EEEFM - ARISTEU AGUIAR,3200201,Alegre,2,493,100,Estadual,True,True,0.2028397565922921,2015.0,True,False,False,2015.0
2015,32045425,CAEE FRANCISCO ARCON-APAE,3200201,Alegre,4,0,0,Privada,False,False,,,False,True,True,
2015,32045433,IESC JUNIOR,3200201,Alegre,4,74,0,Privada,True,False,0.0,,False,True,True,
2015,32045450,EMUEF FAZENDA BOM VER,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045468,EMUEF CACHOEIRA COBERTA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045476,EMUEF CACHOEIRA DA FUMACA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045484,EMUEF GUIDO MAURI,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045522,EMPEF IONE AZEVEDO CAMPOS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045530,EMUEF FAZENDA FORTALEZA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045557,EMUEF LUCINETE BERTONCELI MAGANHA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045565,EMUEF FELIZ LEMBRANCA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045573,EMUEF LAGOA SECA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045590,EMUEF CORREGO DO MEIO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045603,EMUEF GERALDINO ALVES DE ASSIS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045620,EMUEF RAUL MOULIM,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045662,IE SANTOS CARVALHEIRA,3200201,Alegre,4,0,0,Privada,False,False,,,False,True,True,
2015,32045670,EMEIF PROF DOMINGOS BRAVO REINOSO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045689,EMEIF RUTH ALICE,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045700,CEMEI PROF CANDIDA FILGUEIRAS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045719,EEEFM - ANA MONTEIRO DE PAIVA,3200201,Alegre,2,97,24,Estadual,True,True,0.24742268041237114,2015.0,True,False,False,2015.0
2015,32045751,EMUEF JOSE PORFIRIO DA COSTA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045778,EMUEF MELCHISEDECK BALDOTTO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045816,EMUEF SAO SEBASTIAO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045859,EMPEF ATHAYDES ALVES DE ASSIS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045867,EEEFM - OSCAR DE ALMEIDA GAMA,3200201,Alegre,2,60,29,Estadual,True,True,0.48333333333333334,2015.0,True,False,False,2015.0
2015,32045883,EMUEF SEBASTIAO ALEIXO DE BARROS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045891,EMUEF FAZENDA DO BARRO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045921,EMUEF SEBASTIANA PEREIRA DE AGUIAR,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045930,EMUEF FRANCISCO ANTONIO DE SOUZA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045956,CEMEI PAULO AMOACY BRAGANCA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045964,EMUEF MORRO AZUL,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045972,EMUEF FAZENDA DO CENTRO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32045980,EMFA GEORGE ABREU RANGEL,3200201,Alegre,3,58,0,Municipal,True,False,0.0,,False,True,True,
2015,32046022,EEEFM - JOSE CORRENTE,3200201,Alegre,2,98,0,Estadual,True,False,0.0,2022.0,False,False,True,2022.0
2015,32046065,EMUEF CORREGO TIRADENTES,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046081,CEMEI MARIA DO CARMO TIRADENTES,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046090,CIEC JACI KOBBI RODRIGUES,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046103,EEEFM - SIRENA REZENDE FONSECA,3200201,Alegre,2,190,0,Estadual,True,False,0.0,2022.0,False,False,True,2022.0
2015,32046146,EMUEF CABECEIRA DE JERUSALEM,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046154,EMUEF MONTE CRISTO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046162,EMPEF ORIENTE,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046170,EMUEF SANTO AMARO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046197,EEEFM - PROF CELIA TEIXEIRA DO CARMO,3200201,Alegre,2,171,34,Estadual,True,True,0.19883040935672514,2015.0,True,False,False,2015.0
2015,32046219,IFES - CAMPUS DE ALEGRE,3200201,Alegre,1,0,0,Federal,False,False,,,False,True,True,
2015,32046227,EMUEF EUCLYDES JACCOUD JUNIOR,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046235,EMUEF FAZENDA SAO FRANCISCO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046251,EMUEF RUY BARBOSA CAMPOS,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32046286,EMEF CARMELITA MACHADO MORAES,3200201,Alegre,3,45,0,Municipal,True,False,0.0,,False,True,True,
2015,32046316,EMUEF PEDRO VAILLANT DUARTE,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32064390,CEMEI CARMEM PINTO NOGUEIRA DA GAMA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32064420,CE ADELIA BARROZO BIFANO,3200201,Alegre,4,45,0,Privada,True,False,0.0,,False,True,True,
2015,32066066,EMUEF CACHOEIRA ALTA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32066074,EMFA ZIOLITA MARIA DA SILVEIRA,3200201,Alegre,3,36,0,Municipal,True,False,0.0,,False,True,True,
2015,32071299,CEMEI MARIA BITTENCOURT DA ROSA,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32073593,CEMEI VANOR DO NASCIMENTO,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32075537,CEMEI MARIA GERALDA GUERRA JACCOUD,3200201,Alegre,3,0,0,Municipal,False,False,,,False,True,True,
2015,32081081,COOPERATIVA EDUCACIONAL SUL CAPIXABA - COLEGIO INOVADOR,3200201,Alegre,4,0,0,Privada,False,False,,,False,True,True,
2015,32041691,EMUEF ALMERINDA BRUNORO,3200300,Alfredo Chaves,3,0,0,Municipal,False,False,,,False,True,True,
2015,32041721,EMEF ANA ARAUJO,3200300,Alfredo Chaves,3,227,0,Municipal,True,False,0.0,,False,True,True,
2015,32041730,EMEF CELITA BASTOS GARCIA,3200300,Alfredo Chaves,3,32,0,Municipal,True,False,0.0,,False,True,True,
2015,32041748,EMEF CRUBIXA,3200300,Alfredo Chaves,3,34,0,Municipal,True,False,0.0,2023.0,False,False,True,2023.0
2015,32041756,EEEFM - CAMILA MOTTA,3200300,Alfredo Chaves,2,119,0,Estadual,True,False,0.0,2023.0,False,False,True,2023.0
2015,32041764,EPSG PIO XII,3200300,Alfredo Chaves,4,0,0,Privada,False,False,,,False,True,True,
2015,32041772,ESCOLA FAMILIA AGRICOLA DE ALFREDO CHAVES,3200300,Alfredo Chaves,4,54,54,Privada,True,True,1.0,2015.0,True,False,False,2015.0
2015,32041802,EEUEF BARRA DO BATATAL,3200300,Alfredo Chaves,2,0,0,Estadual,False,False,,,False,True,True,
2015,32041810,EMUEF BOA VISTA,3200300,Alfredo Chaves,3,0,0,Municipal,False,False,,,False,True,True,
2015,32041829,EEUEF GAVIAO,3200300,Alfredo Chaves,2,0,0,Estadual,False,False,,,False,True,True,
